"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_28560",0.58975,0.2523,114.35275,0.044525,0.412525,0.5234357625,0.540375,-9.549125,0.279375,44.9854004284,1.7886847785,-16.4095798701,-14.6922895363,23.4686358837,-30.1762712333,-3.2358554223,-2.606523234,-1.4441736269,0.5103802613,-8.4532047047,2.311148941,48.643879764,3054.1808192032,1984.7231765759,1276.2152264284,762.2485941109,601.7128244638,462.5423063182,464.2947712978,279.3355683786,257.3573349891,219.4362675619,202.5976657515
"User_296149",0.6677142857,0.1413857143,112.3612857143,0.0419142857,0.1120767429,0.0048287329,0.5092142857,-6.3611428571,0.4594285714,49.2098293463,33.5627853964,5.2966839477,-10.7439461587,18.1187478609,-25.993678932,2.4476825201,-1.693256215,-8.6715457127,-0.2668680101,-8.9209338192,-3.637239787,36.8425449004,2041.6931178229,1306.7495608637,1001.5419578469,653.4638946812,523.331009384,507.9750533814,429.0409870924,240.2453376521,233.945094486,199.2298215656,188.9842188973
"User_430424",0.7065555556,0.2317444444,133.4292222222,0.0517555556,0.0561849667,0.2052004778,0.467,-6.294,0.2843333333,49.5383351641,50.0161856104,3.7245448104,-14.3356186175,5.6244327019,-29.4109660053,-2.8176136623,-2.8003883368,-0.1091469095,4.1157628549,-9.493182713,-3.9109479641,42.8881685937,2828.5655186994,1518.2276693502,1112.6460318559,678.416624202,576.5405682131,508.869126108,336.5209897296,290.4960380485,209.4125409352,207.6163641282,199.7386759011
"User_415196",0.4458571429,0.1855428571,127.8638571429,0.0299714286,0.3568671429,0.00486937,0.4738571429,-9.3657142857,0.2797142857,45.2356280923,19.9846404881,10.7147753875,-10.0621078031,20.5454058551,-23.7969952571,-2.5435651825,0.1982019183,-4.6594645591,0.286965704,-8.1883209372,-0.2531677994,45.557597785,2760.5522160025,1459.5133492173,1297.8057352224,668.0279180682,620.6165293155,555.8167202161,401.6477537779,262.5407649862,220.6462113878,233.7633577037,237.1159960876
"User_72706",0.634,0.353,127.4977142857,0.0414428571,0.3902742857,0.3383616186,0.5068571429,-8.249,0.3917,47.5505067565,2.660896738,8.9687741513,-11.5475239972,18.6607722057,-26.3822196828,-0.40403362,-1.8866080487,-7.6565072032,-3.3172854976,-6.025492455,1.3749613959,41.3800878669,2618.5797128253,1735.6348507606,856.1142689741,819.0287528779,500.8950572494,456.3271698051,388.4411440955,279.7051677265,238.455100435,181.2803913866,205.3879253504
"User_42940",0.5835,0.163675,137.2985,0.0313125,0.1889725,0.32029375,0.557,-7.48125,0.382275,47.0857526136,15.0775980189,-7.1879566241,-6.4097354341,9.6686739071,-25.9889838056,-1.3558593194,-4.4167303884,-8.4068525969,-1.2515980997,-9.5346063874,-1.3032367813,47.0208381108,3221.4762151186,2085.3684035737,1540.279207042,770.8746767981,894.9371606593,508.9420380119,600.6898310753,289.8761107969,320.3563504893,262.3535844867,186.772883916
"User_714821",0.767,0.3382,108.8896666667,0.0513666667,0.0240971333,0.0002706533,0.692,-6.125,0.6213333333,49.3110276193,57.1046267908,-25.2627471129,-6.62844353,18.75357215,-27.9557795828,4.0680282114,-1.736892292,-4.9434424385,0.5600864259,-12.5480796686,-0.2507721886,26.5192042224,1438.6410120712,2263.7406341819,1455.0106973606,767.0439369611,914.4099055863,499.4365064939,468.2425019561,266.3924249061,287.6564299462,304.534304489,171.4585596508
"User_418801",0.778,0.0841,110.022,0.0379,0.00136,6.79e-06,0.659,-6.423,0.623,49.2993302564,42.6813866667,-23.2415784615,-14.0781548718,4.415745641,-26.4113507692,3.1711425641,0.9887015385,-11.0571261538,-7.2898123077,-9.4809989744,-1.3001548718,36.2299481331,1178.3574910218,1214.6968095357,865.0732964144,622.7840893767,656.6544196017,394.8196073914,486.0035241706,335.494236749,310.9158856003,190.3344686232,145.7917825479
"User_1427274",0.548,0.0785,141.387,0.0253,0.0603,0.0842,0.637,-6.527,0.868,49.7354090442,6.1249845838,2.9279599178,-7.9122610483,8.316606372,-23.4450472765,-0.6115775951,-7.1624748201,-11.0456865365,-5.2036783145,-6.4095354573,-3.6495128469,39.1365404272,925.284326795,1547.4367887896,1357.9004297322,305.3610082266,604.3003276048,558.3991653718,318.6295085007,186.9367959274,252.6687037308,262.5844304609,137.0570706205
"User_1044195",0.593,0.1037,127.485,0.035875,0.167125,0.00041955,0.58075,-7.92925,0.497,46.7860719256,17.3326163178,17.8080608271,-5.3493496229,10.9899183926,-19.1651651343,5.3373468574,-0.499890189,-8.7000356386,-1.339184282,-9.1913217082,-1.8675166619,52.4549478108,2387.0902216579,1701.7294663238,1148.1389082706,615.1657448378,722.5713527151,540.3240360543,437.1002861971,252.7173324976,234.2240979905,250.030417373,201.5872652014
