"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_552715",0.171,0.2315,117.754,0.0386,0.9375,0.913,0.3145,-23.301,0.2173,33.3144630871,-133.6160821181,34.4322164943,4.3928040074,32.6790878633,-33.5216401461,14.3412201601,2.9850916035,-8.8326048725,-4.3547145048,-4.5764003551,0.1616307103,36.3461723842,7683.4518271987,3403.3382905008,1361.0399648108,703.7759592022,318.1735245148,393.7450461042,281.3229680186,187.9887627521,125.9390885713,139.4349499056,123.7416392484
"User_260368",0.4803333333,0.1977166667,115.592,0.0354666667,0.46082,0.4363360783,0.444,-9.7015,0.2415833333,43.9518059767,-3.2387685439,19.1933867512,-8.4026677863,23.3389621883,-29.7149076979,-4.5060742,-0.7117869641,-10.274493307,-0.9959670877,-5.8799577612,-0.2883239425,68.4641601974,3961.4803191807,1875.7369125086,1057.4216358145,889.3781138056,478.9043543623,461.1179420834,338.377670768,268.5449381217,217.6147260357,178.5698961839,204.0726129487
"User_247819",0.1231428571,0.1269285714,97.6025714286,0.0444428571,0.985,0.8057142857,0.3642857143,-20.7497142857,0.1109428571,34.2419760364,-120.5675128478,40.0215134971,16.2694247707,42.9093634951,-26.9571658364,-3.6737889538,1.9210445459,-10.6206384537,-5.136796646,-4.7875963473,0.8362447711,42.0333657425,2894.5767424602,1536.1489373309,1566.5016778611,736.3171650948,472.8285495735,644.9977629546,264.1929164226,347.0518850695,142.4159506059,179.3920622535,242.1633696642
"User_100167",0.3489741176,0.1521862745,123.5283627451,0.0457372549,0.7262923529,0.724297502,0.4886666667,-14.147627451,0.2875970588,40.2706627901,-63.2588869346,-1.894453165,-4.3546991788,28.7914186754,-28.3103285972,-7.2251668139,-6.9541850201,-5.2571070983,-2.252341555,-6.3597130186,2.281755519,44.1192976912,4080.4833109935,2023.0633681127,1652.8125232928,859.4333648992,740.6778942302,588.2253532123,490.8558265132,338.0523510383,298.875056994,233.2496300008,213.1464580224
"User_1461665",0.145,0.076,162.808,0.0303,0.99,0.275,0.31,-19.276,0.323,33.9845107034,-104.7639174312,36.1543119266,-2.9882895005,67.5651529052,-28.3777410805,-11.0391192661,8.6613363914,0.7269928644,0.684138634,-4.3304811417,-9.4740489297,70.2646563848,6924.3711847493,1395.3715770434,1444.7656776039,890.6939664603,455.681222637,618.5316693154,425.3106740908,305.6397192091,219.5747941379,185.8254912438,192.449628018
"User_544314",0.142425,0.12535,98.34925,0.0386125,0.677811875,0.70775,0.36075,-23.583,0.0632,31.3596465795,-33.3084014231,-13.8161978667,-21.4143435927,-0.3763516922,-24.2080211184,-25.7023648368,-8.1505796742,-5.4325185495,-2.3269144434,-5.8010326655,-4.1512751156,67.6297135855,2821.8467171543,1379.030073268,716.3084730105,1361.3057916611,371.7884216798,551.6484439111,256.2389531827,337.2702693479,155.5485052728,116.9487660825,215.6746676207
"User_99111",0.3614790909,0.1874181818,135.2902727273,0.0374727273,0.7157854545,0.3997438727,0.4119090909,-14.09,0.1968818182,40.0725351346,-42.2397307635,-10.8550927692,-20.8684303161,29.1716967956,-26.1682361723,-11.2468208771,-3.184614663,-3.3984494424,-2.5726044959,-6.0543155842,4.4118267515,53.8207011077,3164.2804137362,1982.0572692459,1305.8980350998,633.7317493109,436.7221856785,516.0698338074,386.7262161632,274.3622593973,221.4403370272,193.5596113476,176.6548827965
"User_165203",0.1702988889,0.1600111111,108.1574074074,0.0422666667,0.8752962963,0.7939303704,0.2552888889,-20.3755555556,0.1355481481,35.1170626323,-74.8243078987,25.2038760697,-5.9910002185,34.381039748,-29.2672317019,0.1206164229,2.2193209938,-8.1119095636,-2.2560610543,-4.6234123156,0.6216507275,45.1122406564,3255.3038496877,2182.5905190959,1164.8778038807,784.2194640338,350.5513797036,681.362390888,309.2962796211,397.278406783,173.1844963391,147.2470002534,248.6692102037
"User_274696",0.28242,0.1142,111.6132,0.0388,0.6132,0.84,0.4322,-15.0468,0.14856,39.7433922185,-64.5080668764,-30.5138376758,-22.5359831404,6.7500483505,-28.7315176765,-7.4576665275,-5.5717105659,2.0357543094,-1.3487122025,-5.8105645446,-1.5762129843,45.3111126999,4447.3947150818,2012.0686516302,1036.0963925859,718.4442917023,552.517901832,485.5854285637,379.9494326306,265.7143852595,229.889373723,173.0506453567,160.247849462
"User_453653",0.11965,0.4145,117.1445,0.034,0.9215,0.3765,0.271,-15.4745,0.0785,35.693787132,-69.6440319931,4.5647522768,-20.4696153295,31.9329447717,-25.1844044205,-0.5829187468,3.4849085697,-14.5503216001,-6.4120827732,-5.6359804624,3.3219426413,82.659780754,4228.7771478916,2818.0954417067,1594.4748693756,602.5564064519,433.8158490189,666.7624079656,415.3388735244,256.6555354516,184.4725217974,171.2409458821,161.3407090151
"User_1069530",0.2790428571,0.1336,94.4548571429,0.0458857143,0.8632857143,0.9022857143,0.2816571429,-19.1154285714,0.1397142857,36.0157685503,-69.477311583,7.1654301548,-21.5637591043,18.897548828,-27.573980762,-8.8041367913,-2.1302955128,2.1829150138,-1.4326759595,-5.1773090048,0.3719209217,53.4716722173,2467.1327505005,1657.0521412644,851.3668904543,648.4893085436,290.3503519103,344.4007294206,190.8165882741,173.7647133557,110.7337361177,108.9149222995,119.5995253826
"User_1169251",0.184,0.0595,144.411,0.0477,0.984,0.928,0.242,-19.012,0.0393,35.6874986431,-145.7403744912,55.9208493894,20.8664735414,54.4607394844,-32.8995834464,2.4115061058,3.3912381275,-3.2035379919,-3.7493629579,-3.6986221167,-7.7440922659,51.4181412264,1490.2478609079,1748.8821219067,1521.5795329772,765.9737328187,412.8381356797,775.8309440084,218.3255971659,245.3236603125,107.6616540549,158.2147161226,178.8895900933
"User_96263",0.4213333333,0.1027333333,106.8091666667,0.03295,0.63755,0.8006666667,0.436,-15.3155,0.1986833333,39.7206076904,-81.6610420014,-24.0552846497,-20.0072861813,26.3333631561,-36.7996002106,5.7252216345,-3.0702427923,-6.6039622659,-2.4294655011,-5.6444362639,0.0660432105,41.253721277,4551.3288815348,1320.705695232,841.4781475267,742.937655663,482.7565552653,464.2461421321,409.8686963774,264.1006481767,236.1980667246,144.9595095673,150.8152670509
"User_20223",0.1626033333,0.1115833333,109.8983333333,0.0448666667,0.8626666667,0.3885036833,0.248,-22.046,0.1577,33.5602123846,-39.3259402816,6.1566020659,-17.2399690397,38.12306736,-29.7055227049,-10.1012231087,0.5173490907,-5.7484792774,-1.7441255702,-5.3797241199,2.6913315998,40.6927469425,3483.1204652511,2549.7511038648,1182.7614211921,789.5221176369,353.2783543223,656.913015552,422.4965684512,314.7041965339,177.6251360676,142.1873291372,248.8347242089
"User_236370",0.269596015,0.111325,107.14745,0.05842,0.671521,0.8914,0.40273,-19.1461,0.304045,35.8932761304,-61.4074937851,-3.3318183085,-9.0364007344,24.3733743147,-31.3438210893,-1.2712289582,-1.2400943109,-9.3172082569,-2.4528218026,-4.4144278263,0.9039132776,50.9274445062,3022.7386838674,1839.473694533,1112.6494963135,688.3875799081,495.4007666692,552.4129762887,351.6548280087,236.4108543471,204.8297057717,154.8437608757,192.6778762226
"User_758888",0.29245,0.1544,119.74225,0.0361166667,0.7005083333,0.2683830333,0.4661666667,-13.8926666667,0.1953916667,40.0923924981,-53.0002354761,2.5077548642,-9.9021392986,32.3038046559,-24.3173914293,-7.0820659705,-0.1899965615,-3.5937060109,-1.457713758,-6.9970621453,-0.1708686248,64.655252681,4558.4606472156,1904.110090832,1536.1650393154,750.7928257401,621.7242010702,635.3885072101,464.6781973332,307.9667919267,261.5691000752,236.7251491066,210.9884790812
"User_577315",0.3074285714,0.0985,116.911,0.0371714286,0.6065428571,0.613,0.482,-12.5122857143,0.1820428571,40.1674536786,-26.4477723983,5.6894024591,-0.9403717216,21.7833875856,-26.152785303,0.6170400521,-3.2448253434,-7.0248970793,0.9184253064,-6.0525490326,4.4641365858,71.1207062731,3706.232715833,2091.3489080366,1489.0499072276,1166.2466064377,689.3273027755,530.379111627,393.3844653152,296.7971237916,251.3523218307,188.586198477,220.1731341508
"User_1083018",0.4438125,0.2238625,114.1375,0.0366875,0.4910125,0.6912501363,0.4945,-14.040375,0.2474625,41.3866527472,-18.5760108435,-6.4914142619,-7.7236488861,13.5758840764,-26.8443880552,-3.1158203624,-3.4240212776,-5.2020745671,-1.3717114276,-7.148057233,2.846139716,36.3723500297,3461.1277146009,1964.6320650911,1176.0980859443,778.591763994,590.5513218266,585.9828816229,375.6897566549,284.886952879,238.3205271845,175.4780241856,220.1856984759
"User_509278",0.2112,0.1264,110.8188,0.04018,0.65701,0.518618,0.2044,-18.058,0.0869,36.4818908479,-6.5766416884,32.9965716344,-13.1288055112,21.5050449412,-27.6443467369,-3.8353474384,0.0170838097,-1.6810441878,0.2221734538,-6.7109185634,-1.2068393859,68.6235725994,2693.8723596166,1364.7057819916,858.0424724499,561.2659247269,197.0539322815,533.3523544582,202.6457708226,252.1684340887,113.4704444372,121.2356293067,257.2750013768
"User_578264",0.3659888889,0.1299888889,103.3942222222,0.0429222222,0.6468888889,0.4384527889,0.3451111111,-13.4892222222,0.2419888889,40.5550290794,-44.6654180446,9.366965638,-3.8159664884,27.0609178904,-25.2861272198,-3.5672826738,-0.5141385619,-9.4157649832,-3.251959936,-7.9133308302,-1.4002469784,47.0858054215,3236.9955925289,1576.4634504438,1387.929606878,716.8056443279,564.3643227037,556.855707181,449.4619832464,291.5361497039,218.384992369,214.5911384791,228.7273918539
"User_495184",0.00819,0.0881,77.0365,0.0477,0.987,0.899,0.287,-24.265,0.12325,28.8485137002,-130.8790951183,-1.7866001819,-9.0773500657,47.5725947847,-30.0781922428,-17.3219379422,10.0873710532,-11.247321978,-2.4259686123,-0.5500410855,-1.0846094704,91.0914951794,6015.5835221086,1579.5892597734,1748.0325361852,1004.4322597804,479.1168307846,498.4363117207,379.1671189742,195.2363844154,166.2524551594,142.427398,90.0052356633
"User_361585",0.281,0.105,93.034,0.0387,0.991,0.911,0.524,-16.673,0.134,39.6713095238,-129.9244126984,26.0034761905,8.0585899471,31.8182089947,-23.7607037037,-15.9560793651,0.309952381,-13.8103544974,-7.9453412698,0.9480343915,1.7858888889,21.9973356466,1570.6062867417,1005.6072782077,1016.3050189057,575.4312411631,354.6162955565,391.2419606091,248.7195677378,147.3208707546,120.7547438328,144.8357029776,150.5461852714
"User_446241",0.202,0.109,55.538,0.036,0.756,0.936,0.181,-13.289,0.0374,42.4394324045,-43.6210629515,0.6918183695,-27.9774406605,0.1624891641,-32.8455459236,-6.7510196078,-0.4800278638,0.5662043344,1.0130990712,-2.8922858617,7.6994912281,34.5769357395,1954.9268792533,588.1733159401,387.6289839038,390.5388617006,96.6813139899,416.5371419118,169.1412678143,147.3542476566,94.3186587712,77.2966611775,295.9908080436
"User_787109",0.317,0.2110888889,139.5367777778,0.0430444444,0.8041666667,0.2125093778,0.3681111111,-13.0558888889,0.2443222222,41.1877436123,-37.3628787407,10.5373254951,-14.3616202965,33.4059112018,-23.360629253,-13.7544348879,-1.4744477575,-5.348333128,-3.2562044976,-5.5791227924,0.2475308279,51.7550285041,3642.9188767239,1409.8172730184,1307.1957206831,737.6785841363,486.4170313519,462.4496135988,446.5375540787,266.9017299314,205.4823894824,197.4496429212,188.6076307857
"User_114127",0.2941555556,0.1983333333,120.9275555556,0.0452444444,0.5076333333,0.6529666667,0.4282222222,-15.9588888889,0.2664333333,38.8900929329,-34.8916054469,-19.0685513854,-12.5152647949,8.370591863,-26.5629930836,2.0058307899,-3.5340727799,-5.7670401129,-1.7553520264,-8.6418886061,2.6793396606,38.5131870125,3698.173269429,1977.2734812031,1479.0879539555,821.1881533471,771.0016441491,431.751307356,394.8676390717,248.9355366547,253.5285178421,245.9278657126,170.1014483608
"User_1323620",0.333,0.0789,114.224,0.042,0.878,0.932,0.373,-10.245,0.508,45.9058556338,-31.1448157277,54.7819976526,4.1920575117,22.3141220657,-21.4791396714,18.0238262911,5.5422887324,-13.2396408451,-6.9926338028,-3.9732946009,10.9029084507,35.2356452588,1997.6358359766,1372.9917285452,1045.1135452458,602.2269916631,390.7941486491,714.9706241014,328.4156296322,388.1622316969,198.2631612641,162.8472847039,337.9943047155
