user_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,loudness,valence,mffc1-mean,mffc2-mean,mffc3-mean,mffc4-mean,mffc5-mean,mffc6-mean,mffc7-mean,mffc8-mean,mffc9-mean,mffc10-mean,mffc11-mean,mffc12-mean,mffc1-variance,mffc2-variance,mffc3-variance,mffc4-variance,mffc5-variance,mffc6-variance,mffc7-variance,mffc8-variance,mffc9-variance,mffc10-variance,mffc11-variance,mffc12-variance,relax
User_631599,0.6290588235,0.1679,118.0115294118,0.0382176471,0.2318176471,0.0958864629,0.4908823529,-7.5036470588,0.3218235294,47.6416957414,12.8345580226,9.0964786101,-9.3391959102,14.8178326632,-25.7246122766,0.3752525108,-2.0741877695,-3.8285232871,0.3293546505,-8.0007710588,1.6104106662,49.7717817683,2519.8202420444,1340.1683173826,1071.1940073914,692.7021410864,570.1246050404,534.3886243348,405.866583032,239.2916652224,243.7612380567,209.6927674927,189.0392954514,1
User_520054,0.6185,0.1373333333,126.1695,0.0548833333,0.4018775,0.4241088333,0.5156666667,-7.3221666667,0.4408333333,47.6763118658,29.0754605735,9.1555700692,-6.2864658996,13.8423839238,-22.8693900896,-5.2350187652,-3.6475873708,-3.5760320996,-0.6787692567,-8.7988076349,1.4087568371,44.3055217343,3466.7979226447,1703.6257208729,1553.1462106556,802.7168671819,717.3414045999,570.8550695616,417.9210232506,290.6786640247,284.1914289352,264.7985507033,239.2010101334,1
User_714188,0.6635,0.1546166667,119.994,0.0367666667,0.1072166667,0.005968805,0.6073333333,-6.719,0.5838333333,48.6189634024,9.9918483613,-14.0331976038,-9.5860224846,13.7030425669,-25.0777828612,-3.9486556886,-1.9333969174,-6.7987377392,-2.5869186195,-7.3537192605,0.3946833587,35.571617159,3030.8821614142,1628.6540237894,1288.3043827199,582.6468333165,730.0339330333,481.0268294092,449.8769155983,229.7986833679,260.0576766928,234.4698563,172.0658352609,1
User_824285,0.715,0.253,122.134,0.0456,0.017,0.0678,0.503,-7.158,0.354,44.6693287879,-23.0927651515,-14.1796537879,-17.6907780303,-3.9102515152,-36.1780530303,-0.3525954545,-2.8227371212,0.4092325758,1.3988916667,-6.0127469697,-4.5871962121,81.1682680328,5795.0640707848,1893.3849593486,721.1423675769,609.2895830345,523.3029059487,321.8088611433,271.920928106,270.6235758572,152.9972913628,146.0630025364,121.2408121048,1
User_831831,0.7041428571,0.1179285714,125.4347142857,0.0454428571,0.210662,0.1347361286,0.547,-5.7497142857,0.4442857143,49.890193398,28.1745649074,9.5340326407,-6.5420644206,18.5292391804,-23.000528034,-2.2791276245,-1.4783122403,-0.4145581739,0.8814339703,-9.0833720771,0.4992107541,38.0318764928,2348.5269109961,1750.6996136389,1283.6742064028,601.1060971295,740.6209826945,469.4791243015,456.9297630133,238.233050273,270.3961524493,250.65394552,180.3559008063,1
User_527995,0.5986666667,0.2053666667,121.394,0.0360166667,0.200919,0.0201348717,0.5366666667,-6.5856666667,0.447,48.4054875144,9.8768221903,9.0456058579,-11.2866180325,7.002040103,-22.2943763125,-3.914711883,0.3193978996,-6.4739059519,-2.0526412744,-8.3056388904,-2.5655164956,52.531625094,2807.290135149,1514.6060630415,1508.5288727671,613.2558499991,662.5256809142,492.6243391205,383.6223277487,220.219013713,219.9937352607,254.5501250574,139.5608900991,1
User_23233,0.5524594595,0.2026675676,122.2257297297,0.0426891892,0.4129050541,0.2576531559,0.5394054054,-10.1710810811,0.4930621622,44.7516873722,4.6890652544,-7.127457,-7.5086983836,18.8908721004,-24.2934212673,-3.1043359617,-2.9816713939,-4.2540490609,-0.5146370509,-9.0373392615,1.3196132714,38.053880719,2742.8383531578,2091.7153516045,1432.0678798504,726.9918508875,673.9127565261,559.4582669181,434.4069144025,305.9030811369,266.5143832925,226.7065494544,197.5083630484,1
User_430385,0.7365,0.119,123.005,0.05665,0.049,0.00000436,0.5825,-6.999,0.2665,49.5064760927,39.2222938612,4.5243617524,-16.7065805764,29.7383064535,-27.3186062544,5.3583260966,1.4103143779,-1.4939065252,1.1592730828,-11.3047083973,1.5310033849,29.6745427849,1920.9121732742,1190.7790126407,1184.0572896494,600.8305633522,527.0182648538,583.9684824197,323.4854442211,207.3256256201,184.3534963843,204.6503589835,180.2458327733,1
User_1075673,0.447125,0.18075,122.63525,0.0315375,0.37612625,0.675,0.427875,-10.800125,0.3033125,44.3611599423,-21.7534708522,4.4554306571,-11.7228430636,10.6550093671,-30.6445427859,3.7323853383,-2.8708582586,-5.8170663801,-1.3264853413,-5.6050799609,0.3607333737,45.4526614935,3091.7965728075,2258.818210009,1029.337861063,596.148271723,444.3579188023,442.8494222574,345.3583106595,249.5132526531,217.172193731,152.7900168465,185.4291734507,1
User_1440362,0.7257142857,0.1303142857,137.4767142857,0.0384,0.15307,0.0014001014,0.556,-6.0732857143,0.5545714286,48.806989625,36.728225352,3.9059121253,-7.9898308481,15.7654858868,-24.1524437954,-2.381890638,-2.0964546996,-5.9885237767,-0.6054648322,-8.0508851884,0.219480572,44.5366244139,2195.7239893929,1650.2757197003,1494.6468590313,627.6307289203,749.2693649189,538.5722248071,459.036712894,228.7979378879,258.0545676227,268.1139721226,214.2364639684,1
User_140384,0.6431428571,0.1662857143,119.3661428571,0.0385428571,0.2974428571,0.3081738714,0.6388571429,-8.9488571429,0.4324285714,45.5543473082,-8.9544237919,-11.7499707004,-8.4264011099,9.4049363195,-23.0838943836,-0.4870393147,-4.6549310142,-5.4391947593,-1.5552224171,-8.6846649379,0.4379196908,40.662934733,2532.844004892,1740.8793943043,1502.9788135897,720.6963353842,747.7632731029,460.5301773344,461.9496458455,271.6428324333,278.0941395519,247.8674651187,161.751026886,1
User_663116,0.5145333333,0.19774,115.0601333333,0.0353933333,0.5536207333,0.1129860173,0.4872666667,-9.4155333333,0.3752,45.2409517014,2.7914876764,7.7987764455,-9.0655139692,19.951343218,-21.1321013732,-4.4458801035,-2.9298719916,-5.7027588554,-2.3208520457,-7.1686958266,3.2609413297,48.027286696,2282.249695102,1785.2118440582,1343.5148510888,553.552803513,581.9726900383,456.4961363202,375.8576695676,254.2464148981,230.8125307458,220.9751515538,194.6450727292,1
User_851599,0.5955,0.15655,143.098,0.0393,0.261975,0.045375,0.47725,-6.532,0.351875,48.7020660576,31.073430557,3.0939624277,-10.6703823865,22.9983953389,-29.8431463877,-1.9489563096,-4.3297961904,-9.1669120107,-1.2688342904,-5.5992711327,7.7541115539,50.6250852904,2687.8220286855,1726.0967078522,1026.3590385843,618.531527814,472.1591549501,541.4294505305,446.785158784,270.3669385609,236.2345771396,177.7951446165,173.4167189785,1
User_386600,0.5881111111,0.1305111111,136.0832222222,0.0327222222,0.2266633333,0.0001036911,0.5182222222,-7.4071111111,0.3836666667,47.9962812395,27.6837583524,-9.179112629,-16.1003577361,17.5143723139,-24.171560802,-4.7018920963,-4.0900354124,-3.2663866692,0.5155570062,-10.2377539517,-0.8344712247,35.3242301845,2322.1185841641,1605.7226785707,1197.8087336379,561.4351018791,542.6962323126,532.6820160817,520.7802619212,257.0525397714,295.0047131029,216.4044111171,201.4696686487,1
User_373012,0.511,0.13425,126.80075,0.03605,0.3991531,0.0376179,0.4075,-8.87675,0.3111,46.1733238537,3.1583575612,12.4783122971,-12.2655788936,9.3533328314,-22.3140685048,-2.2551157598,0.5995700252,-7.8961485847,-2.7332361192,-8.0074948798,-2.1201901034,43.5028459308,2845.8596943816,1475.9030299878,1123.9957641925,754.9416412369,503.6648140329,483.1958998894,363.2554973421,213.2099761085,189.9365126251,215.5380945957,176.6545092133,1
User_507547,0.7155,0.303925,148.712625,0.0474625,0.03952625,0.0220237838,0.590875,-5.682625,0.517125,49.6984390094,36.9311950976,3.6072753503,-2.8428357738,13.0279095418,-25.6868771522,1.7103280439,0.1194818501,-7.9011123774,-1.6859921531,-9.934722836,0.6675411221,43.591689186,1982.4745472547,2117.3830494409,1638.0382495021,770.5457996226,803.2605534863,647.0824988414,479.3234804104,312.4097785076,287.5728210836,274.7632919671,227.7603327306,1
User_33635,0.51675,0.13775,116.41525,0.041175,0.1859225,0.583,0.64525,-9.7125,0.52675,45.1470720239,-5.590665661,2.1957597113,-1.7503791722,13.8376117964,-27.2667404132,4.4174531068,-4.2827965411,1.3389911063,-0.0509215512,-9.0807858185,-2.2717730531,45.4557717014,3499.7044333849,2056.9216700861,1423.7417317504,780.9289636103,763.2945217423,573.9711687713,400.5231629992,311.6048888882,259.9801191946,233.1292498531,185.6782432532,1
User_1162262,0.6876666667,0.1865,133.2936666667,0.0277,0.1823333333,0.0004616667,0.5483333333,-5.6716666667,0.497,49.9389245129,30.9354833469,6.3866878079,-14.4398343918,9.9911947996,-21.2372895203,-7.5313618864,-2.4964855977,-8.0003845254,-2.1202005987,-6.9192554185,4.1752733746,38.0492272018,1809.6822928185,1119.0073028198,1067.5297180668,551.9187934448,583.0537165727,395.4257007902,403.8100677516,209.6101635179,196.7816789712,228.5615767447,177.9314796411,1
