"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_441380",0.496125,0.18965,106.625875,0.043575,0.318025,0.16348425,0.4925,-9.474,0.2268125,44.4742305986,-5.6325743295,-0.7816144898,-10.6756160634,14.6445837055,-27.3098772518,-2.5440033115,-1.4476518459,-4.8645051092,-1.1022331356,-7.5305200643,-0.4570879207,62.1120032615,4432.7409884577,2478.5660776541,1508.3254963074,917.9738897096,775.3755808343,696.1757864225,498.0643851309,311.3894443378,286.3685891616,251.7785627753,248.2068830825
"User_353135",0.628,0.2474928571,116.115,0.0593928571,0.2449992929,0.286869,0.6246428571,-8.9509285714,0.5232785714,45.839970689,8.0797848341,-9.9638447699,-0.3919683303,17.1630297632,-28.045292905,2.0688380331,-0.8886804259,-6.0280987939,1.6931732286,-8.5727775074,1.3948488687,32.6410734771,2959.6989709511,2641.9179368352,1582.7612839064,920.2602374418,1023.2567314485,604.3684115831,534.2423078651,362.2607486801,330.4403187743,309.0244985122,229.3298237661
"User_144441",0.6211111111,0.1432666667,129.4598888889,0.0431777778,0.2782333333,0.06675369,0.6227777778,-7.0996666667,0.4996666667,47.6100018078,9.8626845872,10.1559088305,-1.4587374496,28.2957739757,-20.5402387537,1.7568810464,-0.5770143371,-10.9220228121,-2.3294853652,-9.7943574997,0.5626627333,37.4438976649,2764.2893194788,1978.482225187,1869.889949077,871.7063714439,887.1021468276,653.943674118,565.7581759233,305.2003524266,314.7847799544,334.1815825024,203.3206583029
"User_68224",0.597625,0.1647375,105.27925,0.062,0.31635125,0.303954745,0.56025,-9.0315,0.334025,45.0934731168,11.818532547,0.0329327646,-8.8903513093,17.2800511846,-22.8143686049,-1.7542793533,-0.8340441394,-1.2729559932,-0.2761327061,-9.4260672849,-0.1558699062,53.96284113,3844.8051178288,2825.9825358822,1546.3864775026,787.5558785377,765.0633861895,635.4367520418,526.1414870114,292.3053254208,279.4007996292,255.0054258696,196.2218525131
"User_128462",0.5088372093,0.1626302326,119.3507906977,0.0602930233,0.3618545349,0.4480821423,0.5322325581,-10.6009302326,0.3366534884,43.3605405947,-5.6130024528,-15.9314403869,-8.8867252544,16.2138667113,-26.7453901904,-3.7671464846,-4.9619751435,-3.6691633144,-0.7902797995,-9.1220307271,2.7825599894,45.763978735,3999.5871213285,2188.5160420024,1753.5219233334,782.9825020181,867.9922895381,561.9974854053,530.8430130282,303.892913398,312.7128175284,281.887509347,202.5390831543
"User_34142",0.4815,0.328,114.61425,0.0491,0.605225,0.4115029,0.4485,-10.10475,0.298,44.3961120055,0.7572938023,15.5595321937,-10.0447091783,30.2407880917,-22.8281155586,-5.8742483697,-3.4573701254,-4.5388008897,-2.4168926671,-6.1483295851,9.2150468533,68.5175965344,4515.7711036158,2786.1859027397,2207.7205549209,729.7626641787,715.9864611157,774.8590236175,592.661181091,282.1538038044,361.6290770719,278.2585301866,187.9770934082
"User_652420",0.575,0.106,110.006,0.0427,0.363,0.92,0.642,-10.374,0.146,44.9188241088,-1.5061228893,-45.1057776735,-4.1324146341,22.5501439962,-33.5533869606,-8.6746580675,-20.7687021576,2.9865844278,8.5534507505,-8.0465304878,1.2339155722,19.7171279695,6460.815748472,1875.2371204865,737.7001326943,769.3121914419,688.3365382739,677.2223252003,392.4214348643,297.9044196949,419.3507225189,207.8404537593,182.7489408038
"User_1050320",0.5768,0.263,129.0498,0.04596,0.283298,0.350024,0.6368,-8.2904,0.22166,45.1922496646,-23.3762686117,-10.8143790762,-1.6338683446,18.3530445139,-29.7520716045,5.6092461836,-4.9396740281,-6.3946669398,-3.1006713346,-9.0704230552,5.0029375405,40.9475884508,4746.5996878175,2668.849912122,1926.5181242269,880.1845844409,984.3913333764,619.9687013045,580.1136782772,302.9652049445,302.8497041535,320.3356686196,178.1618800548
"User_112638",0.444,0.1694,136.7315,0.0672666667,0.6475333333,0.7091666667,0.4191666667,-12.8125,0.1787666667,41.7117871481,-39.7875690251,12.952287558,-2.8805415114,32.2250184107,-29.6341269239,-0.1045681942,-1.6879979936,-0.2174279461,-0.8060584769,-9.0270044973,-0.5344449236,62.3166983008,3022.689090638,2978.5827688777,2060.3959653698,998.7242987062,532.2990922752,968.5475732437,341.9078999237,298.2768426092,204.7008500363,262.4620579128,173.0694059161
"User_275633",0.70375,0.317825,149.979,0.196975,0.2534125,0.3042785,0.568,-7.286,0.3705,47.7295169707,37.2018792874,26.7350713337,4.6037667782,26.6120494725,-27.937034453,7.9670453777,4.440958635,-7.9950971493,0.3013684911,-12.2189285596,2.2571871347,41.7584215302,6420.2318740519,4234.6674717093,2322.8890896416,1192.7018533653,864.8082774391,800.5350375029,572.4785261404,364.9056001788,268.9921755558,379.8359023882,275.6550731361
